model,split_strategy,experiment_id,train_source,query_source,target,window,MAP,MRR,P@1,R@1,P@3,R@3,P@5,R@5,P@10,R@10
bge-small,modn,desc_qcomments_file_w1000_modn,desc,comments,file,w1000,0.07534205671113355,0.14736507936507937,0.105,0.04097757936507937,0.08,0.0777347222222222,0.06,0.09055138888888889,0.0415,0.11529601833173722
bge-small,modn,desc_qtitle_module_w1000_modn,desc,title,module,w1000,0.5710983323885109,0.6179742063492063,0.44,0.3691369047619048,0.285,0.6670714285714285,0.19799999999999998,0.7533214285714286,0.1255,0.8997678571428571
bge-small,modn,desc_qdesc_module_w1000_modn,desc,desc,module,w1000,0.6104351379440665,0.6657321428571429,0.52,0.4341369047619048,0.29166666666666674,0.6880654761904762,0.203,0.7711190476190475,0.12400000000000003,0.8942619047619047
bge-small,modn,desc_qcomments_module_w1000_modn,desc,comments,module,w1000,0.5610907076719576,0.6154305555555556,0.445,0.35863095238095233,0.2766666666666666,0.6500595238095238,0.195,0.7352857142857144,0.12350000000000001,0.8849761904761904
bge-small,modn,diff_qtitle_file_w1000_modn,diff,title,file,w1000,0.06076257953849492,0.12064285714285714,0.08,0.023581746031746027,0.07166666666666666,0.05645204770254986,0.054000000000000006,0.07322872657922874,0.0395,0.10934618433468862
bge-small,modn,diff_qdesc_file_w1000_modn,diff,desc,file,w1000,0.06454804613297213,0.13253769841269838,0.09,0.0284984126984127,0.06833333333333332,0.05487169055969271,0.055,0.07320502389302605,0.0425,0.12075802593054821
bge-small,modn,diff_qcomments_file_w1000_modn,diff,comments,file,w1000,0.07380188833080896,0.1492559523809524,0.11,0.03893286391792489,0.075,0.07147572106078204,0.06200000000000001,0.09320191153697252,0.0425,0.1234835183317372
bge-small,modn,diff_qtitle_module_w1000_modn,diff,title,module,w1000,0.5917645738851096,0.6384841269841269,0.485,0.4058035714285714,0.2833333333333334,0.6645714285714286,0.205,0.7765357142857142,0.12450000000000003,0.8898571428571428
bge-small,modn,diff_qdesc_module_w1000_modn,diff,desc,module,w1000,0.6270063066893424,0.6814007936507935,0.545,0.45330357142857136,0.29166666666666663,0.6905654761904763,0.21,0.796952380952381,0.126,0.9008095238095238
bge-small,modn,diff_qcomments_module_w1000_modn,diff,comments,module,w1000,0.5913289871504158,0.6456468253968254,0.49,0.3994642857142857,0.28,0.6525595238095238,0.2,0.748202380952381,0.126,0.9016428571428571
bge-small,modn,title_qtitle_file_all_modn,title,title,file,all,0.15891591338013014,0.2975277777777778,0.23,0.07662715930384573,0.16666666666666663,0.15018203468246635,0.132,0.189922089862924,0.09850000000000002,0.2697569414933879
bge-small,modn,title_qdesc_file_all_modn,title,desc,file,all,0.18505295870813576,0.3325575396825397,0.255,0.0831346983273668,0.19333333333333333,0.17448532860224183,0.166,0.23228895714366338,0.12100000000000001,0.31268625421133417
bge-small,modn,title_qcomments_file_all_modn,title,comments,file,all,0.22278417749750795,0.3924107142857143,0.295,0.09850514531101037,0.24,0.22187391584285684,0.18899999999999997,0.27614714066347223,0.1365,0.37463227460734755
bge-small,modn,title_qtitle_module_all_modn,title,title,module,all,0.30902730536659107,0.35567658730158724,0.23,0.1869642857142857,0.15,0.3567559523809524,0.11399999999999999,0.44925595238095234,0.07549999999999998,0.5598988095238095
bge-small,modn,title_qdesc_module_all_modn,title,desc,module,all,0.38938023667800453,0.44426388888888896,0.305,0.249375,0.18666666666666665,0.45375,0.136,0.5371309523809523,0.09050000000000001,0.6765714285714286
bge-small,modn,title_qcomments_module_all_modn,title,comments,module,all,0.4490696145124717,0.5125416666666667,0.375,0.3050892857142857,0.205,0.4913392857142857,0.154,0.5812678571428571,0.1045,0.7666130952380952
bge-small,modn,desc_qtitle_file_all_modn,desc,title,file,all,0.11581857100602562,0.19578174603174603,0.15,0.04714122714349575,0.11833333333333332,0.1089218470579632,0.102,0.1501418609118246,0.073,0.2024884981423094
bge-small,modn,desc_qdesc_file_all_modn,desc,desc,file,all,0.197886652371126,0.3480674603174603,0.28,0.09076469665148275,0.215,0.18191491357527184,0.179,0.24819311504859531,0.1275,0.30857937375662087
bge-small,modn,desc_qcomments_file_all_modn,desc,comments,file,all,0.26949312233745054,0.4484305555555555,0.365,0.13327434237724295,0.265,0.23943756457061624,0.225,0.3274350620970833,0.15600000000000003,0.39748150890817446
bge-small,modn,desc_qtitle_module_all_modn,desc,title,module,all,0.22747978552532125,0.2646349206349206,0.15,0.11946428571428572,0.10333333333333332,0.2469642857142857,0.085,0.33525595238095235,0.068,0.5330535714285713
bge-small,modn,desc_qdesc_module_all_modn,desc,desc,module,all,0.3964856386999244,0.44297222222222227,0.31,0.26375,0.1733333333333333,0.4230059523809524,0.13699999999999998,0.5345119047619048,0.09300000000000001,0.7132321428571429
bge-small,modn,desc_qcomments_module_all_modn,desc,comments,module,all,0.5163309240362811,0.5729246031746033,0.435,0.35770833333333335,0.2316666666666667,0.557172619047619,0.17,0.6585119047619048,0.1125,0.832029761904762
bge-small,modn,diff_qtitle_file_all_modn,diff,title,file,all,0.17766469273705632,0.29523015873015873,0.21,0.07838454376839131,0.175,0.1718547562540303,0.14600000000000002,0.22170005658611935,0.10800000000000001,0.30685112182323804
bge-small,modn,diff_qdesc_file_all_modn,diff,desc,file,all,0.23834168859461516,0.40448611111111105,0.305,0.10220885154629553,0.25666666666666665,0.23044594399877055,0.20600000000000002,0.2924194636226219,0.14650000000000002,0.39467675449018413
bge-small,modn,diff_qcomments_file_all_modn,diff,comments,file,all,0.28439778964424434,0.45916468253968257,0.365,0.13536758170502572,0.2833333333333333,0.2770289963222641,0.23,0.34822943521049665,0.161,0.43477265890119865
bge-small,modn,diff_qtitle_module_all_modn,diff,title,module,all,0.3573036186696901,0.4152857142857143,0.27,0.21113095238095236,0.17666666666666664,0.41513690476190473,0.131,0.5058511904761904,0.09050000000000001,0.6782321428571427
bge-small,modn,diff_qdesc_module_all_modn,diff,desc,module,all,0.4867923752834467,0.5444027777777777,0.405,0.33113095238095236,0.225,0.5374285714285714,0.163,0.6396011904761905,0.1075,0.8022857142857143
bge-small,modn,diff_qcomments_module_all_modn,diff,comments,module,all,0.4993649376417234,0.5485000000000001,0.42,0.34875,0.22333333333333333,0.5388392857142857,0.162,0.6254345238095238,0.111,0.8074940476190475
