project,task_unit,model,split_strategy,experiment_id,train_source,query_source,target,window,MAP,MRR,P@1,R@1,P@3,R@3,P@5,R@5,P@10,R@10
rubocop,cross,bge-small,recent,title_qtitle_module_all_recent,title,title,module,all,0.6797665674603175,0.8385416666666667,0.735,0.247,0.61,0.6260000000000001,0.42,0.7220833333333333,0.268,0.9174166666666664
rubocop,cross,bge-small,recent,title_qdesc_module_all_recent,title,desc,module,all,0.5890374007936507,0.7541428571428571,0.625,0.20925,0.5516666666666667,0.5549166666666667,0.405,0.69,0.2395,0.821
rubocop,cross,bge-small,recent,title_qcomments_module_all_recent,title,comments,module,all,0.5899788690476191,0.7570595238095237,0.63,0.21175,0.5533333333333333,0.5568333333333334,0.408,0.6945833333333333,0.2385,0.8184999999999999
rubocop,cross,bge-small,recent,desc_qtitle_file_all_recent,desc,title,file,all,0.3938229086706958,0.6807757936507938,0.625,0.1950329020850213,0.4316666666666666,0.3858166986244253,0.29,0.4217876259195307,0.163,0.468574170770029
rubocop,cross,bge-small,recent,desc_qdesc_file_all_recent,desc,desc,file,all,0.354955903621584,0.5833849206349206,0.525,0.1681991018982799,0.3716666666666666,0.3431239767080726,0.2689999999999999,0.3989099626289764,0.1555,0.4425186454889565
rubocop,cross,bge-small,recent,desc_qcomments_file_all_recent,desc,comments,file,all,0.3455346550666956,0.5654980158730158,0.5,0.1611933547718431,0.3633333333333333,0.3367848962483025,0.259,0.3837765592676319,0.1565,0.4421469416350012
rubocop,cross,bge-small,recent,desc_qtitle_module_all_recent,desc,title,module,all,0.6361094246031747,0.7964305555555555,0.66,0.22325,0.5866666666666667,0.6090833333333333,0.424,0.7304166666666667,0.2629999999999999,0.90075
rubocop,cross,bge-small,recent,desc_qdesc_module_all_recent,desc,desc,module,all,0.5899857142857143,0.7610892857142858,0.655,0.2188333333333333,0.5383333333333333,0.546,0.398,0.6765000000000001,0.2379999999999999,0.8161666666666666
rubocop,cross,bge-small,recent,desc_qcomments_module_all_recent,desc,comments,module,all,0.5857982142857143,0.7620059523809525,0.66,0.2171666666666666,0.5366666666666667,0.5378333333333333,0.397,0.6748333333333334,0.238,0.81575
rubocop,cross,bge-small,recent,diff_qtitle_file_all_recent,diff,title,file,all,0.380854784254722,0.622186507936508,0.52,0.1613662354183546,0.3833333333333333,0.3507090889138745,0.288,0.4276645100507252,0.1825,0.5330086461547793
rubocop,cross,bge-small,recent,diff_qdesc_file_all_recent,diff,desc,file,all,0.4488621419532144,0.7078710317460317,0.645,0.2025165622157402,0.4633333333333334,0.419848183057279,0.324,0.4742706632310563,0.193,0.5578282816128528
rubocop,cross,bge-small,recent,diff_qcomments_file_all_recent,diff,comments,file,all,0.4495331290152851,0.7094880952380953,0.65,0.2025641812633593,0.4616666666666666,0.4147350878191838,0.327,0.475568487533191,0.196,0.5630187578033291
rubocop,cross,bge-small,recent,diff_qtitle_module_all_recent,diff,title,module,all,0.5413244708994709,0.5876230158730158,0.34,0.1138333333333333,0.3866666666666666,0.3972499999999999,0.425,0.7266666666666666,0.29,0.9854166666666668
rubocop,cross,bge-small,recent,diff_qdesc_module_all_recent,diff,desc,module,all,0.6394017857142856,0.7541626984126983,0.615,0.2050833333333333,0.4933333333333333,0.50475,0.44,0.7533333333333333,0.2875,0.9785833333333334
rubocop,cross,bge-small,recent,diff_qcomments_module_all_recent,diff,comments,module,all,0.6357556216931218,0.7496071428571429,0.61,0.2038333333333333,0.495,0.5068333333333334,0.4379999999999999,0.7433333333333333,0.2875,0.9783333333333332
rubocop,cross,bge-small,modn,title_qtitle_file_w100_modn,title,title,file,w100,0.0511657367922293,0.1210198412698412,0.085,0.02297921108742,0.0683333333333333,0.0551498460080549,0.047,0.0652123904288083,0.0289999999999999,0.0792957237621416
rubocop,cross,bge-small,modn,title_qdesc_file_w100_modn,title,desc,file,w100,0.0398734164802661,0.1030396825396825,0.07,0.0165903221985311,0.0533333333333333,0.0431855602937692,0.039,0.0543671523335702,0.028,0.0718206155370334
rubocop,cross,bge-small,modn,title_qcomments_file_w100_modn,title,comments,file,w100,0.0402634144072976,0.1007896825396825,0.065,0.017297619047619,0.0516666666666666,0.0429206349206349,0.038,0.0560039682539682,0.0279999999999999,0.0723890234972324
rubocop,cross,bge-small,modn,title_qtitle_module_w100_modn,title,title,module,w100,0.7925444444444445,0.8826785714285714,0.82,0.2880833333333333,0.63,0.6645,0.524,0.9095833333333334,0.2749999999999999,0.9556666666666668
rubocop,cross,bge-small,modn,title_qdesc_module_w100_modn,title,desc,module,w100,0.7891678571428571,0.8879365079365078,0.83,0.3005833333333333,0.62,0.6585,0.517,0.8991666666666666,0.2749999999999999,0.9556666666666668
rubocop,cross,bge-small,modn,title_qcomments_module_w100_modn,title,comments,module,w100,0.7871222222222223,0.8830555555555557,0.82,0.2935,0.6283333333333334,0.6669999999999999,0.519,0.9020833333333336,0.275,0.9556666666666668
rubocop,cross,bge-small,modn,desc_qtitle_file_w100_modn,desc,title,file,w100,0.0542223132296075,0.1477440476190476,0.11,0.0279077825159914,0.0699999999999999,0.0553363539445629,0.053,0.0739196872778962,0.0345,0.0874062842542811
rubocop,cross,bge-small,modn,desc_qdesc_file_w100_modn,desc,desc,file,w100,0.042672527622914,0.1124761904761904,0.065,0.0146458777540867,0.0566666666666666,0.0412331793413882,0.047,0.0624831793413882,0.0335,0.0857264596928776
rubocop,cross,bge-small,modn,desc_qcomments_file_w100_modn,desc,comments,file,w100,0.0460136657531247,0.1279365079365079,0.07,0.0156230158730158,0.0683333333333333,0.0520307983890073,0.054,0.068676676143094,0.035,0.0882264596928776
rubocop,cross,bge-small,modn,desc_qtitle_module_w100_modn,desc,title,module,w100,0.7788593253968252,0.8846309523809524,0.825,0.2930833333333333,0.6350000000000001,0.67325,0.509,0.8841666666666668,0.2749999999999999,0.9556666666666668
rubocop,cross,bge-small,modn,desc_qdesc_module_w100_modn,desc,desc,module,w100,0.7854059523809523,0.8978055555555555,0.85,0.3126666666666666,0.6300000000000001,0.6701666666666667,0.5219999999999999,0.9066666666666668,0.2749999999999999,0.9556666666666668
rubocop,cross,bge-small,modn,desc_qcomments_module_w100_modn,desc,comments,module,w100,0.7812944444444443,0.8953055555555555,0.845,0.311,0.6283333333333334,0.6685,0.525,0.9108333333333334,0.275,0.9556666666666668
rubocop,cross,bge-small,modn,diff_qtitle_file_w100_modn,diff,title,file,w100,0.0608514437524158,0.1386170634920634,0.115,0.0342411158493248,0.0666666666666666,0.0573641317223406,0.049,0.0711141317223406,0.0305,0.0892225277123156
rubocop,cross,bge-small,modn,diff_qdesc_file_w100_modn,diff,desc,file,w100,0.0599992092475027,0.1619682539682539,0.12,0.0322054015636105,0.0699999999999999,0.0584117507699597,0.054,0.0733403221985311,0.0395,0.1065320515218394
rubocop,cross,bge-small,modn,diff_qcomments_file_w100_modn,diff,comments,file,w100,0.0590643711787761,0.1549484126984127,0.105,0.0302261904761904,0.07,0.0582857142857142,0.0579999999999999,0.0783958777540867,0.0415,0.1046074483472362
rubocop,cross,bge-small,modn,diff_qtitle_module_w100_modn,diff,title,module,w100,0.7889117063492063,0.8645416666666667,0.785,0.29,0.6533333333333334,0.7033333333333335,0.528,0.91475,0.2749999999999999,0.9556666666666668
rubocop,cross,bge-small,modn,diff_qdesc_module_w100_modn,diff,desc,module,w100,0.7479894841269842,0.8319583333333332,0.73,0.2665833333333333,0.6166666666666667,0.6534166666666666,0.4939999999999999,0.8569166666666667,0.2749999999999999,0.9556666666666668
rubocop,cross,bge-small,modn,diff_qcomments_module_w100_modn,diff,comments,module,w100,0.7426353174603173,0.8275416666666666,0.725,0.2621666666666666,0.6166666666666667,0.6521666666666667,0.494,0.8594166666666666,0.275,0.9556666666666668
rubocop,cross,bge-small,modn,title_qtitle_file_w1000_modn,title,title,file,w1000,0.1783442126488768,0.2892261904761904,0.235,0.0884285714285714,0.1833333333333333,0.182447465055674,0.126,0.2008305819387909,0.0725,0.2272740787404966
rubocop,cross,bge-small,modn,title_qdesc_file_w1000_modn,title,desc,file,w1000,0.1234418669126025,0.1892738095238095,0.15,0.0584999999999999,0.11,0.1220982587064676,0.0819999999999999,0.1430546079128168,0.0559999999999999,0.1835933428097607
rubocop,cross,bge-small,modn,title_qcomments_file_w1000_modn,title,comments,file,w1000,0.1212222261707336,0.187890873015873,0.145,0.0561666666666666,0.1116666666666666,0.1224315920398009,0.085,0.1457004856669035,0.055,0.185676676143094
rubocop,cross,bge-small,modn,title_qtitle_module_w1000_modn,title,title,module,w1000,0.7560482142857142,0.860936507936508,0.785,0.2701666666666666,0.6166666666666667,0.6444999999999999,0.484,0.8439166666666665,0.2749999999999999,0.9556666666666668
rubocop,cross,bge-small,modn,title_qdesc_module_w1000_modn,title,desc,module,w1000,0.7700952380952382,0.8786388888888887,0.815,0.2991666666666666,0.605,0.6360833333333333,0.487,0.8466666666666666,0.275,0.9556666666666668
rubocop,cross,bge-small,modn,title_qcomments_module_w1000_modn,title,comments,module,w1000,0.7752932539682539,0.8857222222222222,0.83,0.305,0.6099999999999999,0.6420833333333335,0.489,0.8454166666666667,0.275,0.9556666666666668
rubocop,cross,bge-small,modn,desc_qtitle_file_w1000_modn,desc,title,file,w1000,0.1745957232685777,0.3086924603174603,0.265,0.0908928571428571,0.1716666666666666,0.1629523809523809,0.128,0.1993720682302772,0.078,0.2313988983653162
rubocop,cross,bge-small,modn,desc_qdesc_file_w1000_modn,desc,desc,file,w1000,0.1324299305626065,0.2236984126984127,0.175,0.0632142857142857,0.1283333333333333,0.1359642857142857,0.0969999999999999,0.154947465055674,0.0614999999999999,0.1845219142383321
rubocop,cross,bge-small,modn,desc_qcomments_file_w1000_modn,desc,comments,file,w1000,0.1343767659717286,0.2242321428571428,0.17,0.064797619047619,0.1366666666666666,0.1388522269604359,0.1009999999999999,0.1603284174366263,0.0625,0.1882361999526178
rubocop,cross,bge-small,modn,desc_qtitle_module_w1000_modn,desc,title,module,w1000,0.7362625,0.8308888888888889,0.725,0.246,0.6183333333333334,0.6474166666666668,0.485,0.8499166666666668,0.2749999999999999,0.9556666666666668
rubocop,cross,bge-small,modn,desc_qdesc_module_w1000_modn,desc,desc,module,w1000,0.7696095238095237,0.8894166666666666,0.825,0.2889166666666667,0.6283333333333334,0.6743333333333333,0.482,0.8440833333333333,0.275,0.9556666666666668
rubocop,cross,bge-small,modn,desc_qcomments_module_w1000_modn,desc,comments,module,w1000,0.7743293650793652,0.8944166666666666,0.835,0.2935,0.6283333333333334,0.6730833333333334,0.484,0.8469999999999999,0.2749999999999999,0.9556666666666668
rubocop,cross,bge-small,modn,diff_qtitle_file_w1000_modn,diff,title,file,w1000,0.176712823348471,0.297954365079365,0.235,0.078345238095238,0.18,0.180265873015873,0.126,0.2059117507699597,0.0785,0.2503851898516077
rubocop,cross,bge-small,modn,diff_qdesc_file_w1000_modn,diff,desc,file,w1000,0.1685948957734005,0.2785218253968253,0.23,0.0830119047619047,0.1566666666666666,0.1563373015873016,0.119,0.1877807983890073,0.0775,0.2377481047145226
rubocop,cross,bge-small,modn,diff_qcomments_file_w1000_modn,diff,comments,file,w1000,0.1725279246483004,0.2799603174603174,0.23,0.0834563492063492,0.16,0.1573998460080549,0.126,0.1948403221985311,0.08,0.2422273158019426
rubocop,cross,bge-small,modn,diff_qtitle_module_w1000_modn,diff,title,module,w1000,0.7190783730158731,0.7832976190476191,0.64,0.2241666666666666,0.6233333333333334,0.6479166666666667,0.512,0.8859166666666667,0.275,0.9556666666666668
rubocop,cross,bge-small,modn,diff_qdesc_module_w1000_modn,diff,desc,module,w1000,0.7303081349206348,0.8073055555555555,0.71,0.2515833333333333,0.5816666666666667,0.6051666666666666,0.507,0.8764166666666666,0.275,0.9556666666666668
rubocop,cross,bge-small,modn,diff_qcomments_module_w1000_modn,diff,comments,module,w1000,0.7358146825396825,0.8127222222222221,0.72,0.257,0.5783333333333334,0.6005833333333334,0.513,0.8859999999999999,0.275,0.9556666666666668
rubocop,cross,bge-small,modn,title_qtitle_file_all_modn,title,title,file,all,0.3924563864810526,0.6623392857142857,0.62,0.2162593242491121,0.41,0.3882489418367265,0.265,0.415892881230666,0.149,0.4434203776061592
rubocop,cross,bge-small,modn,title_qdesc_file_all_modn,title,desc,file,all,0.3160993601218645,0.5283710317460317,0.475,0.168242198100407,0.3183333333333333,0.3089664932911201,0.216,0.3386594757472605,0.1304999999999999,0.3919716041573858
rubocop,cross,bge-small,modn,title_qcomments_file_all_modn,title,comments,file,all,0.319741240879222,0.5494285714285714,0.505,0.1726717171717171,0.3233333333333333,0.308434875066454,0.2179999999999999,0.3409629583343251,0.131,0.3954094567603994
rubocop,cross,bge-small,modn,title_qtitle_module_all_modn,title,title,module,all,0.7159913359788359,0.8058253968253968,0.7,0.2505,0.61,0.6523333333333333,0.4559999999999999,0.79325,0.2684999999999999,0.9489166666666666
rubocop,cross,bge-small,modn,title_qdesc_module_all_modn,title,desc,module,all,0.6501125000000001,0.7344166666666666,0.59,0.2027499999999999,0.585,0.6302500000000001,0.4379999999999999,0.763,0.2545,0.90375
rubocop,cross,bge-small,modn,title_qcomments_module_all_modn,title,comments,module,all,0.6543358134920635,0.73875,0.595,0.2031666666666666,0.59,0.6325,0.4429999999999999,0.7774166666666666,0.255,0.9054166666666664
rubocop,cross,bge-small,modn,desc_qtitle_file_all_modn,desc,title,file,all,0.3843653299963688,0.6332420634920635,0.575,0.2093502886002886,0.39,0.3804916474814354,0.2579999999999999,0.4078530640826399,0.1495,0.4524610077885805
rubocop,cross,bge-small,modn,desc_qdesc_file_all_modn,desc,desc,file,all,0.3223576023891112,0.5332420634920635,0.465,0.1633894205209994,0.3333333333333332,0.3230307794021463,0.23,0.3557491679787438,0.1394999999999999,0.4058702695794212
rubocop,cross,bge-small,modn,desc_qcomments_file_all_modn,desc,comments,file,all,0.3164717467882517,0.527970238095238,0.46,0.1618894205209994,0.3283333333333333,0.3201974460688129,0.2239999999999999,0.3523682155977913,0.1355,0.3994386775396202
rubocop,cross,bge-small,modn,desc_qtitle_module_all_modn,desc,title,module,all,0.7112634589947091,0.8100257936507935,0.7,0.2595833333333333,0.6033333333333334,0.64875,0.461,0.8190833333333333,0.2689999999999999,0.95325
rubocop,cross,bge-small,modn,desc_qdesc_module_all_modn,desc,desc,module,all,0.6406933201058201,0.7292876984126984,0.59,0.2000833333333333,0.5483333333333333,0.5882499999999999,0.424,0.7580000000000001,0.2545,0.90375
rubocop,cross,bge-small,modn,desc_qcomments_module_all_modn,desc,comments,module,all,0.6369388558201058,0.7177876984126985,0.575,0.1971666666666666,0.555,0.5899166666666668,0.427,0.7613333333333333,0.2554999999999999,0.9070833333333332
rubocop,cross,bge-small,modn,diff_qtitle_file_all_modn,diff,title,file,all,0.3508769741706897,0.5687539682539682,0.485,0.1703158274474064,0.3383333333333334,0.3366792739424318,0.244,0.3945030378977747,0.147,0.4682951904297151
rubocop,cross,bge-small,modn,diff_qdesc_file_all_modn,diff,desc,file,all,0.3800110576432601,0.5949087301587301,0.515,0.1860737639553429,0.375,0.3729020277967646,0.266,0.4233486367433736,0.157,0.4795002675163712
rubocop,cross,bge-small,modn,diff_qcomments_file_all_modn,diff,comments,file,all,0.3791455812095442,0.6055753968253968,0.52,0.1833237639553429,0.385,0.3711312388841847,0.269,0.4191108469953717,0.162,0.4847086896912113
rubocop,cross,bge-small,modn,diff_qtitle_module_all_modn,diff,title,module,all,0.5667496362433863,0.5912063492063493,0.36,0.13275,0.3966666666666666,0.4308333333333333,0.431,0.7574166666666667,0.2794999999999999,0.9870833333333332
rubocop,cross,bge-small,modn,diff_qdesc_module_all_modn,diff,desc,module,all,0.6365260582010582,0.6951369047619047,0.525,0.18,0.5066666666666667,0.524,0.439,0.7675833333333334,0.2779999999999999,0.9766666666666666
rubocop,cross,bge-small,modn,diff_qcomments_module_all_modn,diff,comments,module,all,0.6400289351851852,0.6986011904761904,0.535,0.1779166666666666,0.5166666666666666,0.534,0.439,0.7625,0.2774999999999999,0.9754166666666668
sonar,cross,bge-small,recent,title_qtitle_file_w100_recent,title,title,file,w100,0.026001864725625,0.1766666666666666,0.175,0.0258907536145139,0.06,0.0262240869478473,0.036,0.0262240869478473,0.018,0.0262240869478473
sonar,cross,bge-small,recent,title_qdesc_file_w100_recent,title,desc,file,w100,0.026001864725625,0.1766666666666666,0.175,0.0258907536145139,0.06,0.0262240869478473,0.036,0.0262240869478473,0.018,0.0262240869478473
sonar,cross,bge-small,recent,title_qcomments_file_w100_recent,title,comments,file,w100,0.026001864725625,0.1766666666666666,0.175,0.0258907536145139,0.06,0.0262240869478473,0.036,0.0262240869478473,0.018,0.0262240869478473
sonar,cross,bge-small,recent,title_qtitle_module_w100_recent,title,title,module,w100,0.8038731481481481,0.8458194444444445,0.8,0.6535,0.3733333333333333,0.8386666666666666,0.232,0.8625833333333333,0.1235,0.8945833333333334
sonar,cross,bge-small,recent,title_qdesc_module_w100_recent,title,desc,module,w100,0.8114564814814815,0.8531527777777776,0.81,0.66475,0.375,0.8436666666666666,0.231,0.8613333333333333,0.1235,0.8945833333333333
sonar,cross,bge-small,recent,title_qcomments_module_w100_recent,title,comments,module,w100,0.8139564814814816,0.8556527777777777,0.815,0.66975,0.375,0.8436666666666668,0.231,0.8613333333333333,0.1235,0.8945833333333333
sonar,cross,bge-small,recent,desc_qtitle_file_w100_recent,desc,title,file,w100,0.0259740869478473,0.17625,0.175,0.0258907536145139,0.0583333333333333,0.0258907536145139,0.036,0.0262240869478473,0.018,0.0262240869478473
sonar,cross,bge-small,recent,desc_qdesc_file_w100_recent,desc,desc,file,w100,0.0259574202811806,0.176,0.175,0.0258907536145139,0.0583333333333333,0.0258907536145139,0.036,0.0262240869478473,0.018,0.0262240869478473
sonar,cross,bge-small,recent,desc_qcomments_file_w100_recent,desc,comments,file,w100,0.0259574202811806,0.176,0.175,0.0258907536145139,0.0583333333333333,0.0258907536145139,0.036,0.0262240869478473,0.018,0.0262240869478473
